Time (h);ΔE (V)
547.14193;0.1806
547.1586;0.1846
547.17527;0.1883
547.19193;0.1917
547.2086;0.1953
547.22527;0.1986
547.24193;0.2018
547.2586;0.2049
547.27527;0.2079
547.29193;0.211
547.3086;0.2136
547.32527;0.2164
547.34193;0.2192
547.3586;0.222
547.37527;0.2246
547.39193;0.2274
547.4086;0.2299
547.42527;0.2324
547.44193;0.235
547.4586;0.2373
547.47527;0.24
547.48165;0.2409
547.48165;-0.0805
547.48221;-0.0856
547.48332;-0.0907
547.48471;-0.0958
547.48665;-0.1009
547.48943;-0.106
547.49304;-0.1111
547.49749;-0.1163
547.50277;-0.1214
547.50915;-0.1265
547.51638;-0.1316
547.52527;-0.1367
547.53527;-0.1418
547.54638;-0.1469
547.55915;-0.1521
547.57332;-0.1572
547.5886;-0.1623
547.60527;-0.1671
547.62193;-0.1716
547.6386;-0.1761
547.65527;-0.18
547.67193;-0.1838
547.6886;-0.1876
547.70527;-0.191
547.72193;-0.1944
547.7386;-0.1976
547.75527;-0.2007
547.77193;-0.2037
547.7886;-0.2066
547.80527;-0.2094
547.82193;-0.2124
547.8386;-0.2152
547.85527;-0.2178
547.87193;-0.2204
547.8886;-0.2231
547.90527;-0.2255
547.92193;-0.228
547.9386;-0.2305
547.95527;-0.233
547.97193;-0.2355
547.98165;-0.2369
547.98165;0.0843
547.98221;0.0898
547.98332;0.0952
547.98471;0.1003
547.98665;0.1054
547.98943;0.1105
547.99304;0.1156
547.99777;0.1208
548.00304;0.1259
548.00971;0.131
548.01749;0.1361
548.02638;0.1412
548.03665;0.1463
548.04804;0.1514
548.06082;0.1566
548.07527;0.1617
548.09138;0.1668
548.10804;0.1716
548.12471;0.1762
548.14138;0.1804
548.15804;0.1845
548.17471;0.1882
548.19138;0.1917
548.20804;0.1952
548.22471;0.1984
548.24138;0.2017
548.25804;0.2048
548.27471;0.2077
548.29138;0.2107
548.30804;0.2134
548.32471;0.2162
548.34138;0.219
548.35804;0.2218
548.37471;0.2246
548.39138;0.2272
548.40804;0.2297
548.42471;0.2324
548.44138;0.2348
548.45804;0.2372
548.47471;0.2398
548.48165;0.2407
548.48165;-0.0797
548.48221;-0.0853
548.48332;-0.0904
548.48471;-0.0955
548.48665;-0.1006
548.48915;-0.1057
548.49277;-0.1108
548.49721;-0.1159
548.50249;-0.1211
548.5086;-0.1262
548.51582;-0.1313
548.52471;-0.1364
548.53471;-0.1415
548.54582;-0.1466
548.55804;-0.1518
548.57249;-0.1569
548.58777;-0.162
548.60443;-0.1669
548.6211;-0.1714
548.63777;-0.1759
548.65443;-0.1798
548.6711;-0.1835
548.68777;-0.1873
548.70443;-0.1908
548.7211;-0.1941
548.73777;-0.1973
548.75443;-0.2006
548.7711;-0.2034
548.78777;-0.2065
548.80443;-0.2093
548.8211;-0.2122
548.83777;-0.215
548.85443;-0.2176
548.8711;-0.2203
548.88777;-0.2229
548.90443;-0.2254
548.9211;-0.2279
548.93777;-0.2303
548.95443;-0.2328
548.9711;-0.2353
548.98165;-0.2369
548.98165;0.084
548.98221;0.0891
548.98304;0.0946
548.98443;0.0997
548.98638;0.1048
548.98915;0.1099
548.99249;0.115
548.99693;0.1201
549.00249;0.1252
549.00888;0.1304
549.01638;0.1355
549.02499;0.1406
549.03527;0.1457
549.04638;0.1508
549.05915;0.1559
549.07332;0.1611
549.0886;0.1662
549.10527;0.1708
549.12193;0.1755
549.1386;0.1797
549.15527;0.1837
549.17193;0.1876
549.1886;0.191
549.20527;0.1944
549.22193;0.1978
549.2386;0.201
549.25527;0.2041
549.27193;0.2072
549.2886;0.2102
549.30527;0.213
549.32193;0.2158
549.3386;0.2186
549.35527;0.2215
549.37193;0.2241
549.3886;0.2268
549.40527;0.2294
549.42193;0.2319
549.4386;0.2344
549.45527;0.2369
549.47193;0.2393
549.48165;0.2407
549.48165;-0.08
549.48221;-0.0853
549.48332;-0.0904
549.48471;-0.0956
549.48665;-0.1008
549.48943;-0.1059
549.49304;-0.111
549.49721;-0.1161
549.50249;-0.1212
549.50888;-0.1263
549.5161;-0.1314
549.52499;-0.1366
549.53499;-0.1417
549.5461;-0.1468
549.5586;-0.1519
549.57277;-0.157
549.58832;-0.1621
549.60499;-0.1671
549.62165;-0.1718
549.63832;-0.1761
549.65499;-0.18
549.67165;-0.1837
549.68832;-0.1874
549.70499;-0.1908
549.72165;-0.1941
549.73832;-0.1973
549.75499;-0.2006
549.77165;-0.2034
549.78832;-0.2065
549.80499;-0.2094
549.82165;-0.2124
549.83832;-0.2152
549.85499;-0.2178
549.87165;-0.2204
549.88832;-0.2232
549.90499;-0.2255
549.92165;-0.228
549.93832;-0.2305
549.95499;-0.233
549.97165;-0.2355
549.98165;-0.2369
549.98165;0.0845
549.98221;0.0899
549.98304;0.095
549.98471;0.1001
549.98665;0.1053
549.98943;0.1104
549.99304;0.1155
549.99749;0.1206
550.00304;0.1257
550.00943;0.1308
550.01693;0.1359
550.02582;0.1411
550.03638;0.1462
550.04749;0.1513
550.06027;0.1564
550.07443;0.1615
550.09054;0.1666
550.10721;0.1714
550.12388;0.1761
550.14054;0.1803
550.15721;0.1843
550.17388;0.188
550.19054;0.1916
550.20721;0.195
550.22388;0.1983
550.24054;0.2015
550.25721;0.2046
550.27388;0.2077
550.29054;0.2107
550.30721;0.2134
550.32388;0.2164
550.34054;0.2192
550.35721;0.222
550.37388;0.2246
550.39054;0.2274
550.40721;0.2299
550.42388;0.2324
550.44054;0.2348
550.45721;0.2373
550.47388;0.2398
550.48165;0.2409
550.48165;-0.0806
550.48221;-0.0857
550.48332;-0.0911
550.48471;-0.0963
550.48693;-0.1014
550.48971;-0.1065
550.49332;-0.1116
550.49777;-0.1167
550.50332;-0.1218
550.50943;-0.127
550.51693;-0.1321
550.52582;-0.1372
550.53582;-0.1423
550.54721;-0.1474
550.55971;-0.1525
550.57443;-0.1576
550.58999;-0.1628
550.60665;-0.1676
550.62332;-0.1721
550.63999;-0.1764
550.65665;-0.1801
550.67332;-0.184
550.68999;-0.1877
550.70665;-0.1911
550.72332;-0.1945
550.73999;-0.1978
550.75665;-0.201
550.77332;-0.2038
550.78999;-0.2068
550.80665;-0.2097
550.82332;-0.2125
550.83999;-0.2153
550.85665;-0.2179
550.87332;-0.2207
550.88999;-0.2232
550.90665;-0.2258
550.92332;-0.2283
550.93999;-0.2308
550.95665;-0.2333
550.97332;-0.2358
550.98165;-0.237
550.98165;0.0845
550.98221;0.0899
550.98304;0.095
550.98471;0.1001
550.98665;0.1053
550.98943;0.1104
550.99304;0.1156
550.99777;0.1208
551.00304;0.1259
551.00943;0.131
551.01721;0.1361
551.02582;0.1412
551.03638;0.1463
551.04777;0.1514
551.06054;0.1566
551.07499;0.1617
551.09138;0.1668
551.10804;0.1716
551.12471;0.1762
551.14138;0.1804
551.15804;0.1845
551.17471;0.1882
551.19138;0.1916
551.20804;0.1952
551.22471;0.1984
551.24138;0.2015
551.25804;0.2048
551.27471;0.2077
551.29138;0.2107
551.30804;0.2134
551.32471;0.2162
551.34138;0.219
551.35804;0.2218
551.37471;0.2245
551.39138;0.2272
551.40804;0.2299
551.42471;0.2324
551.44138;0.2348
551.45804;0.2372
551.47471;0.2396
551.48165;0.2407
551.48165;-0.0798
551.48221;-0.0853
551.48332;-0.0904
551.48471;-0.0955
551.48665;-0.1006
551.48915;-0.1057
551.49304;-0.1108
551.49721;-0.1159
551.50221;-0.1211
551.5086;-0.1262
551.5161;-0.1313
551.52499;-0.1364
551.53471;-0.1415
551.54582;-0.1466
551.55832;-0.1518
551.57277;-0.1569
551.58804;-0.162
551.60471;-0.1669
551.62138;-0.1716
551.63804;-0.1759
551.65471;-0.1797
551.67138;-0.1837
551.68804;-0.1873
551.70471;-0.1908
551.72138;-0.1942
551.73804;-0.1973
551.75471;-0.2004
551.77138;-0.2034
551.78804;-0.2065
551.80471;-0.2093
551.82138;-0.2122
551.83804;-0.2148
551.85471;-0.2178
551.87138;-0.2204
551.88804;-0.2229
551.90471;-0.2252
551.92138;-0.2279
551.93804;-0.2303
551.95471;-0.2328
551.97138;-0.2352
551.98165;-0.2369
551.98165;0.0843
551.98221;0.0898
551.98304;0.0949
551.98471;0.1
551.98665;0.1051
551.98943;0.1102
551.99277;0.1153
551.99749;0.1204
552.00277;0.1256
552.00943;0.1307
552.01693;0.1358
552.02554;0.1409
552.03582;0.146
552.04721;0.1511
552.05999;0.1563
552.07415;0.1614
552.09054;0.1665
552.10721;0.1713
552.12388;0.1758
552.14054;0.1801
552.15721;0.1842
552.17388;0.1879
552.19054;0.1914
552.20721;0.1948
552.22388;0.1983
552.24054;0.2015
552.25721;0.2046
552.27388;0.2076
552.29054;0.2107
552.30721;0.2133
552.32388;0.2162
552.34054;0.219
552.35721;0.2217
552.37388;0.2245
552.39054;0.2271
552.40721;0.2297
552.42388;0.2322
552.44054;0.2348
552.45721;0.2372
552.47388;0.2396
552.48165;0.2407
552.48165;-0.0798
552.48221;-0.0853
552.48332;-0.0905
552.48471;-0.0958
552.48665;-0.1009
552.48943;-0.106
552.49304;-0.1111
552.49749;-0.1163
552.50277;-0.1215
552.50915;-0.1266
552.51665;-0.1318
552.52554;-0.1369
552.53554;-0.142
552.54665;-0.1471
552.55943;-0.1522
552.57388;-0.1573
552.58971;-0.1625
552.60638;-0.1674
552.62304;-0.1719
552.63971;-0.1761
552.65638;-0.18
552.67304;-0.1838
552.68971;-0.1874
552.70638;-0.191
552.72304;-0.1944
552.73971;-0.1976
552.75638;-0.2007
552.77304;-0.2037
552.78971;-0.2066
552.80638;-0.2096
552.82304;-0.2125
552.83971;-0.2153
552.85638;-0.2179
552.87304;-0.2206
552.88971;-0.2232
552.90638;-0.2255
552.92304;-0.2282
552.93971;-0.2307
552.95638;-0.2331
552.97304;-0.2356
552.98165;-0.237
552.98165;0.0848
552.98221;0.0901
552.98332;0.0955
552.98471;0.1008
552.98693;0.1059
552.98971;0.111
552.99332;0.1161
552.99804;0.1212
553.0036;0.1263
553.01027;0.1314
553.01804;0.1366
553.02693;0.1417
553.03749;0.1468
553.04915;0.1519
553.06193;0.157
553.07638;0.1621
553.09277;0.1673
553.10943;0.1721
553.1261;0.1764
553.14277;0.1807
553.15943;0.1848
553.1761;0.1885
553.19277;0.1921
553.20943;0.1955
553.2261;0.1987
553.24277;0.202
553.25943;0.2051
553.2761;0.208
553.29277;0.211
553.30943;0.2138
553.3261;0.2167
553.34277;0.2195
553.35943;0.2223
553.3761;0.2249
553.39277;0.2276
553.40943;0.2302
553.4261;0.2327
553.44277;0.2353
553.45943;0.2376
553.4761;0.2401
553.48165;0.241
553.48165;-0.0801
553.48221;-0.0856
553.48332;-0.0907
553.48471;-0.0958
553.48665;-0.1009
553.48943;-0.106
553.49304;-0.1111
553.49721;-0.1163
553.50249;-0.1214
553.50888;-0.1265
553.5161;-0.1316
553.52527;-0.1367
553.53499;-0.1418
553.5461;-0.1469
553.5586;-0.1521
553.57304;-0.1572
553.5886;-0.1623
553.60527;-0.1673
553.62193;-0.1719
553.6386;-0.1761
553.65527;-0.1801
553.67193;-0.1838
553.6886;-0.1874
553.70527;-0.1908
553.72193;-0.1944
553.7386;-0.1976
553.75527;-0.2006
553.77193;-0.2037
553.7886;-0.2066
553.80527;-0.2096
553.82193;-0.2125
553.8386;-0.2153
553.85527;-0.2181
553.87193;-0.2206
553.8886;-0.2234
553.90527;-0.2257
553.92193;-0.2283
553.9386;-0.2308
553.95527;-0.2331
553.97193;-0.2356
553.98165;-0.237
553.98165;0.0845
553.98221;0.0899
553.98332;0.0952
553.98471;0.1003
553.98665;0.1056
553.98943;0.1107
553.99304;0.1158
553.99777;0.1209
554.00332;0.1262
554.00999;0.1313
554.01749;0.1364
554.02638;0.1415
554.03693;0.1466
554.04832;0.1518
554.0611;0.1569
554.07554;0.162
554.09193;0.1671
554.1086;0.1719
554.12527;0.1766
554.14193;0.1806
554.1586;0.1846
554.17527;0.1883
554.19193;0.1919
554.2086;0.1952
554.22527;0.1986
554.24193;0.2018
554.2586;0.2049
554.27527;0.2079
554.29193;0.211
554.3086;0.2136
554.32527;0.2164
554.34193;0.2193
554.3586;0.2221
554.37527;0.2248
554.39193;0.2274
554.4086;0.23
554.42527;0.2325
554.44193;0.235
554.4586;0.2375
554.47527;0.24
554.48165;0.2409
554.48165;-0.0806
554.48221;-0.0857
554.48332;-0.091
554.48471;-0.0961
554.48693;-0.1012
554.48971;-0.1063
554.49332;-0.1115
554.49777;-0.1166
554.50304;-0.1217
554.50943;-0.1268
554.51693;-0.1319
554.52582;-0.137
554.53582;-0.1421
554.54721;-0.1473
554.55971;-0.1524
554.57443;-0.1575
554.59027;-0.1626
554.60693;-0.1674
554.6236;-0.1721
554.64027;-0.1764
554.65693;-0.1803
554.6736;-0.184
554.69027;-0.1877
554.70693;-0.1913
554.7236;-0.1945
554.74027;-0.1978
554.75693;-0.2009
554.7736;-0.2038
554.79027;-0.2068
554.80693;-0.2096
554.8236;-0.2125
554.84027;-0.2153
554.85693;-0.2179
554.8736;-0.2207
554.89027;-0.2232
554.90693;-0.2257
554.9236;-0.2283
554.94027;-0.2308
554.95693;-0.2331
554.9736;-0.2356
554.98165;-0.2369
554.98165;0.0842
554.98221;0.0896
554.98304;0.0949
554.98471;0.1001
554.98665;0.1053
554.98943;0.1104
554.99304;0.1155
554.99749;0.1206
555.00304;0.1257
555.00943;0.1308
555.01693;0.1359
555.02554;0.1411
555.0361;0.1462
555.04749;0.1513
555.06027;0.1564
555.07415;0.1615
555.09054;0.1666
555.10721;0.1716
555.12388;0.1761
555.14054;0.1803
555.15721;0.1843
555.17388;0.1882
555.19054;0.1916
555.20721;0.1952
555.22388;0.1984
555.24054;0.2015
555.25721;0.2048
555.27388;0.2077
555.29054;0.2107
555.30721;0.2136
555.32388;0.2164
555.34054;0.2192
555.35721;0.222
555.37388;0.2246
555.39054;0.2272
555.40721;0.2299
555.42388;0.2324
555.44054;0.235
555.45721;0.2373
555.47388;0.2398
555.48165;0.241
555.48165;-0.0803
555.48221;-0.0856
555.48332;-0.0908
555.48471;-0.096
555.48665;-0.1012
555.48971;-0.1063
555.49332;-0.1115
555.49777;-0.1166
555.50304;-0.1217
555.50943;-0.1268
555.51693;-0.1319
555.52582;-0.137
555.53554;-0.1421
555.54693;-0.1473
555.55943;-0.1524
555.57388;-0.1575
555.58943;-0.1626
555.6061;-0.1674
555.62277;-0.1721
555.63943;-0.1762
555.6561;-0.1801
555.67277;-0.184
555.68943;-0.1876
555.7061;-0.1911
555.72277;-0.1945
555.73943;-0.1976
555.7561;-0.2007
555.77277;-0.2037
555.78943;-0.2068
555.8061;-0.2097
555.82277;-0.2127
555.83943;-0.2153
555.8561;-0.2181
555.87277;-0.2206
555.88943;-0.2232
555.9061;-0.2257
555.92277;-0.2282
555.93943;-0.2307
555.9561;-0.2331
555.97277;-0.2356
555.98165;-0.2369
555.98165;0.0845
555.98221;0.0899
555.98304;0.095
555.98471;0.1001
555.98665;0.1053
555.98943;0.1104
555.99304;0.1155
555.99749;0.1206
556.00304;0.1257
556.00943;0.1308
556.01693;0.1359
556.02554;0.1411
556.03582;0.1462
556.04721;0.1513
556.05999;0.1564
556.07415;0.1615
556.09027;0.1666
556.10693;0.1714
556.1236;0.1759
556.14027;0.1801
556.15693;0.1843
556.1736;0.188
556.19027;0.1914
556.20693;0.195
556.2236;0.1983
556.24027;0.2015
556.25693;0.2046
556.2736;0.2077
556.29027;0.2108
556.30693;0.2134
556.3236;0.2162
556.34027;0.2192
556.35693;0.2218
556.3736;0.2246
556.39027;0.2272
556.40693;0.2299
556.4236;0.2324
556.44027;0.2348
556.45693;0.2373
556.4736;0.2398
556.48165;0.241
556.48165;-0.0803
556.48221;-0.0856
556.48332;-0.0907
556.48471;-0.096
556.48665;-0.1011
556.48943;-0.1062
556.49304;-0.1113
556.49749;-0.1164
556.50277;-0.1215
556.50915;-0.1266
556.51638;-0.1318
556.52527;-0.1369
556.53527;-0.142
556.54638;-0.1471
556.55915;-0.1522
556.57388;-0.1573
556.58915;-0.1625
556.60582;-0.1673
556.62249;-0.1719
556.63915;-0.1761
556.65582;-0.18
556.67249;-0.1838
556.68888;-0.1876
556.70554;-0.191
556.72221;-0.1944
556.73888;-0.1976
556.75554;-0.2007
556.77221;-0.2037
556.78888;-0.2066
556.80554;-0.2096
556.82221;-0.2125
556.83888;-0.2153
556.85554;-0.2179
556.87221;-0.2206
556.88888;-0.2232
556.90554;-0.2255
556.92221;-0.2282
556.93888;-0.2307
556.95554;-0.2331
556.97221;-0.2356
556.98165;-0.237
556.98165;0.0845
556.98221;0.0901
556.98304;0.0952
556.98471;0.1003
556.98665;0.1054
556.98943;0.1105
556.99304;0.1156
556.99749;0.1208
557.00304;0.1259
557.00943;0.131
557.01721;0.1361
557.02582;0.1412
557.03638;0.1463
557.04749;0.1514
557.06027;0.1566
557.07471;0.1617
557.0911;0.1668
557.10777;0.1716
557.12443;0.1761
557.1411;0.1804
557.15777;0.1845
557.17443;0.1883
557.1911;0.1917
557.20777;0.1952
557.22443;0.1984
557.2411;0.2017
557.25777;0.2048
557.27443;0.2079
557.2911;0.2108
557.30777;0.2136
557.32443;0.2162
557.3411;0.219
557.35777;0.222
557.37443;0.2246
557.3911;0.2272
557.40777;0.23
557.42443;0.2325
557.4411;0.235
557.45777;0.2373
557.47443;0.2398
557.48165;0.2409
557.48165;-0.0805
557.48221;-0.0857
557.48332;-0.091
557.48471;-0.0961
557.48693;-0.1012
557.48971;-0.1063
557.49332;-0.1115
557.49777;-0.1166
557.50304;-0.1217
557.50943;-0.1268
557.51693;-0.1319
557.52582;-0.137
557.53582;-0.1421
557.54721;-0.1473
557.55971;-0.1524
557.57415;-0.1575
557.58971;-0.1626
557.60638;-0.1676
557.62304;-0.1721
557.63971;-0.1764
557.65638;-0.1801
557.67304;-0.1838
557.68971;-0.1876
557.70638;-0.191
557.72304;-0.1944
557.73971;-0.1976
557.75638;-0.2007
557.77304;-0.2038
557.78971;-0.2068
557.80638;-0.2097
557.82304;-0.2127
557.83971;-0.2153
557.85638;-0.2181
557.87304;-0.2207
557.88971;-0.2234
557.90638;-0.2258
557.92304;-0.2283
557.93971;-0.2308
557.95638;-0.2333
557.97304;-0.2356
557.98165;-0.237
557.98165;0.0845
557.98221;0.0899
557.98332;0.0952
557.98471;0.1003
557.98665;0.1054
557.98943;0.1105
557.99304;0.1156
557.99749;0.1208
558.00304;0.1259
558.00943;0.131
558.01721;0.1361
558.02582;0.1412
558.0361;0.1463
558.04749;0.1514
558.06027;0.1566
558.07443;0.1617
558.09054;0.1668
558.10721;0.1716
558.12388;0.1762
558.14054;0.1804
558.15721;0.1845
558.17388;0.1882
558.19054;0.1916
558.20721;0.1952
558.22388;0.1984
558.24054;0.2017
558.25721;0.2048
558.27388;0.2079
558.29054;0.2108
558.30721;0.2136
558.32388;0.2165
558.34054;0.2193
558.35721;0.222
558.37388;0.2248
558.39054;0.2274
558.40721;0.2299
558.42388;0.2325
558.44054;0.235
558.45721;0.2373
558.47388;0.2396
558.48165;0.2409
558.48165;-0.0806
558.48221;-0.0857
558.48332;-0.0908
558.48471;-0.096
558.48665;-0.1011
558.48943;-0.1062
558.49304;-0.1113
558.49749;-0.1164
558.50277;-0.1215
558.50915;-0.1266
558.51638;-0.1318
558.52527;-0.1369
558.53499;-0.142
558.54638;-0.1471
558.55888;-0.1522
558.5736;-0.1573
558.58915;-0.1625
558.60582;-0.1673
558.62249;-0.1721
558.63915;-0.1762
558.65582;-0.1801
558.67249;-0.184
558.68915;-0.1876
558.70582;-0.1911
558.72249;-0.1944
558.73915;-0.1978
558.75582;-0.2009
558.77249;-0.2038
558.78915;-0.2068
558.80582;-0.2097
558.82249;-0.2125
558.83915;-0.2153
558.85582;-0.2181
558.87249;-0.2207
558.88915;-0.2232
558.90582;-0.2257
558.92249;-0.2282
558.93915;-0.2307
558.95582;-0.2331
558.97249;-0.2356
558.98165;-0.237
558.98165;0.0845
558.98221;0.0899
558.98304;0.095
558.98471;0.1003
558.98665;0.1054
558.98943;0.1105
558.99304;0.1156
558.99749;0.1208
559.00304;0.1259
559.00943;0.131
559.01693;0.1361
559.02554;0.1412
559.0361;0.1463
559.04749;0.1514
559.06027;0.1566
559.07443;0.1617
559.09054;0.1668
559.10721;0.1716
559.12388;0.1761
559.14054;0.1804
559.15721;0.1843
559.17388;0.1882
559.19054;0.1917
559.20721;0.195
559.22388;0.1984
559.24054;0.2017
559.25721;0.2048
559.27388;0.2079
559.29054;0.2108
559.30721;0.2136
559.32388;0.2164
559.34054;0.2192
559.35721;0.222
559.37388;0.2246
559.39054;0.2272
559.40721;0.2299
559.42388;0.2324
559.44054;0.235
559.45721;0.2375
559.47388;0.24
559.48165;0.241
559.48165;-0.0806
559.48221;-0.0859
559.48332;-0.0911
559.48471;-0.0963
559.48693;-0.1014
559.48971;-0.1065
559.49332;-0.1116
559.49777;-0.1167
559.50304;-0.1218
559.50943;-0.127
559.51693;-0.1321
559.52554;-0.1372
559.53582;-0.1423
559.54693;-0.1474
559.55971;-0.1525
559.57415;-0.1576
559.58999;-0.1628
559.60665;-0.1676
559.62332;-0.1722
559.63999;-0.1766
559.65665;-0.1803
559.67332;-0.1842
559.68999;-0.1879
559.70665;-0.1913
559.72332;-0.1945
559.73999;-0.1978
559.75665;-0.201
559.77332;-0.204
559.78999;-0.2068
559.80665;-0.2099
559.82332;-0.2127
559.83999;-0.2155
559.85665;-0.2183
559.87332;-0.2209
559.88999;-0.2234
559.90665;-0.2257
559.92332;-0.2283
559.93999;-0.2308
559.95665;-0.2333
559.97332;-0.2358
559.98165;-0.237
559.98165;0.0845
559.98221;0.0899
559.98304;0.095
559.98471;0.1001
559.98665;0.1053
559.98943;0.1104
559.99277;0.1155
559.99749;0.1206
560.00277;0.1257
560.00915;0.1308
560.01665;0.1359
560.02554;0.1411
560.03582;0.1462
560.04693;0.1513
560.05971;0.1564
560.07415;0.1615
560.09027;0.1666
560.10693;0.1714
560.1236;0.1759
560.14027;0.1803
560.15693;0.1843
560.1736;0.1882
560.19027;0.1916
560.20693;0.1952
560.2236;0.1984
560.24027;0.2017
560.25693;0.2048
560.2736;0.2077
560.29027;0.2107
560.30693;0.2134
560.3236;0.2162
560.34027;0.219
560.35693;0.2218
560.3736;0.2246
560.39027;0.2272
560.40693;0.2297
560.4236;0.2324
560.44027;0.2348
560.45693;0.2372
560.4736;0.2396
560.48165;0.2409
560.48165;-0.0803
560.48221;-0.0856
560.48332;-0.0907
560.48471;-0.0958
560.48665;-0.1009
560.48943;-0.106
560.49304;-0.1111
560.49749;-0.1163
560.50249;-0.1214
560.50888;-0.1265
560.51638;-0.1316
560.52499;-0.1367
560.53499;-0.1418
560.5461;-0.1469
560.5586;-0.1521
560.57332;-0.1572
560.5886;-0.1623
560.60527;-0.1673
560.62193;-0.1718
560.6386;-0.1761
560.65527;-0.18
560.67193;-0.1838
560.6886;-0.1874
560.70527;-0.191
560.72193;-0.1944
560.7386;-0.1975
560.75527;-0.2006
