Time (h);ΔE (V)
11.90305;-0.3052
11.91972;-0.3097
11.935;-0.3148
11.95167;-0.3193
11.9675;-0.3244
11.98417;-0.3289
11.99972;-0.334
12;-0.3337
12;0.0335
12.00028;0.0397
12.00055;0.0451
12.00111;0.0505
12.00167;0.0561
12.0025;0.062
12.00361;0.0674
12.00472;0.073
12.00583;0.0784
12.00722;0.0836
12.00917;0.089
12.01111;0.0944
12.01333;0.0995
12.01583;0.1046
12.01861;0.1097
12.02167;0.1149
12.02528;0.1201
12.02889;0.1252
12.03333;0.1304
12.03805;0.1356
12.04333;0.1407
12.04861;0.1459
12.05444;0.151
12.06111;0.1561
12.06778;0.1614
12.075;0.1665
12.08333;0.1716
12.09167;0.1767
12.10083;0.182
12.11028;0.1871
12.12028;0.1922
12.13083;0.1973
12.14222;0.2024
12.15389;0.2076
12.16583;0.2127
12.17833;0.2178
12.19167;0.2229
12.20528;0.228
12.21917;0.2331
12.23389;0.2384
12.24889;0.2435
12.26444;0.2486
12.27972;0.2538
12.29555;0.2589
12.31139;0.264
12.32805;0.2689
12.34444;0.2741
12.36111;0.2789
12.37722;0.284
12.39389;0.2883
12.40917;0.2934
12.42583;0.2982
12.4425;0.3032
12.45889;0.3083
12.47555;0.3127
12.49111;0.3178
12.5;0.3203
12.5;-0.0459
12.50055;-0.0522
12.50111;-0.0574
12.50167;-0.0625
12.50278;-0.0677
12.50389;-0.0733
12.505;-0.0784
12.50639;-0.0836
12.50778;-0.0887
12.50972;-0.0941
12.51167;-0.0995
12.51389;-0.1048
12.51639;-0.1099
12.51917;-0.1152
12.52194;-0.1203
12.52528;-0.1256
12.52889;-0.1307
12.53278;-0.1358
12.53722;-0.1409
12.54194;-0.146
12.54694;-0.1513
12.55222;-0.1564
12.55833;-0.1615
12.56444;-0.1668
12.57139;-0.1719
12.57861;-0.177
12.58583;-0.1821
12.59444;-0.1873
12.60305;-0.1925
12.61167;-0.1976
12.62167;-0.2028
12.63167;-0.2079
12.6425;-0.213
12.65333;-0.2181
12.665;-0.2232
12.67694;-0.2283
12.68944;-0.2334
12.70222;-0.2386
12.71528;-0.2437
12.72889;-0.2488
12.74389;-0.2539
12.75861;-0.259
12.77333;-0.2641
12.78861;-0.2693
12.80528;-0.2742
12.82055;-0.2793
12.83694;-0.2844
12.85305;-0.2896
12.86972;-0.2941
12.88555;-0.2992
12.90222;-0.304
12.91805;-0.3091
12.93472;-0.3139
12.95139;-0.3184
12.96722;-0.3235
12.98389;-0.328
12.99944;-0.3331
13;-0.3331
13;0.0335
13.00028;0.0386
13.00055;0.044
13.00111;0.0494
13.00167;0.0547
13.00222;0.0598
13.00305;0.0649
13.00417;0.0702
13.00528;0.0753
13.00667;0.0808
13.00833;0.0859
13.01028;0.0913
13.01222;0.0964
13.01472;0.1015
13.01722;0.1068
13.02028;0.1119
13.02361;0.117
13.02722;0.1221
13.03111;0.1273
13.03555;0.1325
13.04055;0.1378
13.04583;0.1429
13.05167;0.148
13.05778;0.1531
13.06444;0.1583
13.07194;0.1635
13.07944;0.1687
13.08778;0.1738
13.09639;0.1789
13.10583;0.184
13.11555;0.1893
13.12611;0.1944
13.13667;0.1995
13.14833;0.2046
13.16028;0.2097
13.17278;0.2148
13.18528;0.22
13.19917;0.2252
13.21333;0.2303
13.2275;0.2355
13.24194;0.2406
13.2575;0.2457
13.27305;0.251
13.28917;0.2561
13.305;0.2612
13.32111;0.2663
13.33778;0.2706
13.3525;0.2758
13.36889;0.2809
13.38555;0.2854
13.40111;0.2905
13.41778;0.2953
13.43444;0.3003
13.45111;0.3054
13.46778;0.3099
13.48389;0.315
13.5;0.3193
13.5;-0.0443
13.50028;-0.0496
13.50083;-0.0555
13.50167;-0.0608
13.5025;-0.066
13.50361;-0.0711
13.50472;-0.0766
13.50583;-0.0817
13.5075;-0.0868
13.50917;-0.0919
13.51111;-0.097
13.51305;-0.1023
13.51555;-0.1074
13.51805;-0.1125
13.52083;-0.1177
13.52389;-0.1228
13.5275;-0.1279
13.53111;-0.133
13.53528;-0.1381
13.53972;-0.1432
13.54472;-0.1483
13.55;-0.1536
13.55555;-0.1589
13.56194;-0.164
13.56833;-0.1691
13.57528;-0.1742
13.58278;-0.1793
13.59083;-0.1845
13.59917;-0.1896
13.60778;-0.1947
13.61722;-0.1998
13.6275;-0.2049
13.6375;-0.21
13.64833;-0.2152
13.65972;-0.2203
13.67139;-0.2254
13.68389;-0.2305
13.69667;-0.2356
13.71;-0.2407
13.72333;-0.2458
13.73778;-0.251
13.75167;-0.2561
13.76667;-0.2612
13.78222;-0.2663
13.7975;-0.2714
13.81417;-0.2765
13.83028;-0.2817
13.84667;-0.2868
13.86305;-0.2919
13.87972;-0.2965
13.89583;-0.3016
13.9125;-0.3063
13.92889;-0.3114
13.94555;-0.3158
13.96111;-0.3209
13.97778;-0.3255
13.99444;-0.3302
14;-0.3319
14;0.0324
14.00028;0.0377
14.00055;0.0434
14.00111;0.0488
14.00167;0.0541
14.00222;0.0597
14.00333;0.0653
14.00444;0.0707
14.00555;0.0761
14.00722;0.0812
14.00861;0.0865
14.01055;0.0916
14.01278;0.0969
14.01528;0.1022
14.01778;0.1073
14.02083;0.1124
14.02444;0.1178
14.02833;0.1229
14.03222;0.128
14.03722;0.1335
14.04194;0.1386
14.04778;0.1438
14.05333;0.149
14.05972;0.1541
14.06694;0.1594
14.07417;0.1645
14.08194;0.1696
14.09028;0.1749
14.09972;0.1801
14.10944;0.1854
14.11944;0.1905
14.12972;0.1956
14.14111;0.2007
14.1525;0.2059
14.16472;0.211
14.17722;0.2161
14.19028;0.2212
14.20417;0.2263
14.21805;0.2314
14.23278;0.2365
14.2475;0.2417
14.26278;0.2468
14.27861;0.2519
14.29417;0.257
14.31055;0.2621
14.32667;0.2672
14.34305;0.2724
14.35972;0.277
14.37555;0.2821
14.39222;0.2865
14.4075;0.2916
14.42417;0.2961
14.43972;0.3012
14.45639;0.3061
14.47305;0.3113
14.48972;0.3161
14.5;0.319
14.5;-0.0446
14.50055;-0.0507
14.50111;-0.0561
14.50194;-0.0612
14.50278;-0.0668
14.50389;-0.0721
14.505;-0.0777
14.50667;-0.0831
14.50805;-0.0885
14.51;-0.0939
14.51194;-0.0991
14.51417;-0.1042
14.51667;-0.1093
14.51944;-0.1147
14.5225;-0.12
14.52611;-0.1251
14.52972;-0.1304
14.53361;-0.1356
14.53833;-0.1409
14.54278;-0.146
14.54805;-0.1511
14.55361;-0.1563
14.55972;-0.1614
14.56583;-0.1665
14.57278;-0.1719
14.58028;-0.177
14.58805;-0.1823
14.59667;-0.1874
14.60528;-0.1925
14.61444;-0.1976
14.62389;-0.2028
14.63472;-0.2079
14.645;-0.213
14.65667;-0.2181
14.66778;-0.2232
14.68055;-0.2283
14.69278;-0.2334
14.70583;-0.2386
14.71917;-0.2437
14.73305;-0.2488
14.74805;-0.2539
14.76305;-0.2592
14.77833;-0.2643
14.79417;-0.2694
14.81028;-0.2745
14.82639;-0.2796
14.8425;-0.2848
14.85917;-0.2899
14.87583;-0.2944
14.89139;-0.2995
14.90805;-0.304
14.92361;-0.3091
14.94028;-0.3139
14.95694;-0.3184
14.97278;-0.3235
14.98944;-0.3278
15;-0.3309
15;0.0322
15.00028;0.0375
15.00055;0.0428
15.00111;0.0485
15.00167;0.0539
15.0025;0.0591
15.00333;0.0643
15.00417;0.0696
15.00555;0.0752
15.00694;0.0803
15.00861;0.0854
15.01028;0.0905
15.0125;0.0958
15.015;0.1011
15.0175;0.1062
15.02055;0.1113
15.02389;0.1164
15.0275;0.1215
15.03167;0.1268
15.03611;0.1319
15.04111;0.137
15.04639;0.1421
15.05222;0.1473
15.05833;0.1525
15.06528;0.1576
15.0725;0.1628
15.08;0.1679
15.08833;0.1731
15.0975;0.1783
15.10667;0.1834
15.11639;0.1885
15.12667;0.1936
15.1375;0.1987
15.14917;0.2038
15.16111;0.209
15.17333;0.2141
15.18667;0.2192
15.20028;0.2243
15.21389;0.2294
15.22833;0.2347
15.24333;0.2398
15.25861;0.2449
15.27417;0.25
15.28972;0.2551
15.30583;0.2603
15.3225;0.2654
15.33917;0.2703
15.35555;0.2755
15.37194;0.2806
15.38861;0.2851
15.40389;0.2902
15.42055;0.2947
15.43639;0.2998
15.45305;0.3044
15.46889;0.3096
15.48555;0.3144
15.5;0.3182
15.5;-0.0439
15.50055;-0.0491
15.50111;-0.0543
15.50167;-0.06
15.50278;-0.0656
15.50361;-0.0707
15.50472;-0.0761
15.50639;-0.0814
15.50778;-0.0865
15.50944;-0.0916
15.51139;-0.0969
15.51361;-0.1022
15.51611;-0.1076
15.51889;-0.113
15.52194;-0.1181
15.52528;-0.1234
15.52861;-0.1285
15.5325;-0.1338
15.53694;-0.1389
15.54167;-0.144
15.54639;-0.1491
15.55194;-0.1544
15.55778;-0.1595
15.56389;-0.1646
15.57055;-0.1697
15.57778;-0.175
15.58555;-0.1801
15.59389;-0.1852
15.60222;-0.1904
15.61139;-0.1955
15.62111;-0.2006
15.63139;-0.2057
15.64167;-0.2108
15.65222;-0.2159
15.66389;-0.221
15.67555;-0.2262
15.68833;-0.2313
15.70139;-0.2364
15.71444;-0.2415
15.72861;-0.2466
15.74333;-0.2517
15.75778;-0.2569
15.77305;-0.262
15.78805;-0.2671
15.80389;-0.2722
15.82;-0.2773
15.83667;-0.2824
15.85305;-0.2875
15.86972;-0.2927
15.88639;-0.2975
15.90305;-0.302
15.91833;-0.3071
15.935;-0.3119
15.95167;-0.3168
15.96833;-0.3213
15.98444;-0.3265
16;-0.3305
16;0.031
16.00028;0.0375
16.00055;0.0426
16.00111;0.0479
16.00167;0.053
16.00222;0.0583
16.00333;0.0637
16.00417;0.069
16.00528;0.0741
16.00667;0.0792
16.00833;0.0846
16.01028;0.0899
16.0125;0.0953
16.015;0.1006
16.0175;0.1059
16.02083;0.1111
16.02417;0.1163
16.02778;0.1214
16.03194;0.1265
16.03639;0.1319
16.04167;0.137
16.04694;0.1421
16.0525;0.1473
16.05917;0.1524
16.06583;0.1575
16.07305;0.1626
16.08055;0.1677
16.08861;0.1728
16.09778;0.178
16.10694;0.1831
16.11694;0.1883
16.1275;0.1935
16.13805;0.1986
16.15;0.2038
16.16222;0.209
16.17417;0.2141
16.18694;0.2192
16.20111;0.2243
16.215;0.2294
16.22917;0.2345
16.24417;0.2396
16.25917;0.2448
16.275;0.2499
16.29055;0.255
16.30639;0.2601
16.32278;0.2652
16.33944;0.2699
16.35444;0.275
16.37111;0.2798
16.38694;0.2849
16.40361;0.2896
16.42028;0.2947
16.43694;0.2998
16.45361;0.3044
16.46889;0.3096
16.48555;0.3142
16.5;0.3185
16.5;-0.0434
16.50055;-0.0498
16.50111;-0.0552
16.50194;-0.0603
16.50278;-0.0654
16.50361;-0.0705
16.505;-0.0756
16.50639;-0.0812
16.50778;-0.0865
16.50972;-0.0921
16.51167;-0.0972
16.51389;-0.1025
16.51639;-0.1077
16.51889;-0.113
16.52222;-0.1183
16.52528;-0.1234
16.52917;-0.1287
16.53305;-0.1339
16.5375;-0.1392
16.54222;-0.1445
16.5475;-0.1496
16.55278;-0.1547
16.55861;-0.1598
16.565;-0.1649
16.57139;-0.17
16.57861;-0.1752
16.58639;-0.1803
16.59444;-0.1854
16.60278;-0.1905
16.61222;-0.1956
16.62167;-0.2007
16.63194;-0.2059
16.6425;-0.211
16.65361;-0.2161
16.665;-0.2212
16.67722;-0.2263
16.68972;-0.2314
16.70278;-0.2365
16.71611;-0.2417
16.73;-0.2468
16.74472;-0.2519
16.75917;-0.257
16.77417;-0.2621
16.78944;-0.2672
16.80583;-0.2724
16.82139;-0.2775
16.83778;-0.2826
16.85444;-0.2872
16.86944;-0.2925
16.88611;-0.2972
16.90278;-0.3023
16.91944;-0.3066
16.93472;-0.3117
16.95139;-0.3167
16.96805;-0.321
16.98417;-0.3261
17;-0.3306
17;0.0318
17.00028;0.0369
17.00055;0.0423
17.00111;0.0479
17.00167;0.0533
17.0025;0.0584
17.00333;0.0639
17.00444;0.0691
17.00555;0.0744
17.00694;0.0795
17.00861;0.0846
17.01028;0.0898
17.0125;0.095
17.015;0.1003
17.01778;0.1056
17.02083;0.1107
17.02417;0.1158
17.02778;0.1209
17.03194;0.126
17.03611;0.1311
17.04139;0.1363
17.04667;0.1415
17.0525;0.1466
17.05861;0.1518
17.06555;0.1569
17.0725;0.162
17.08028;0.1671
17.08833;0.1722
17.09694;0.1773
17.10639;0.1824
17.11583;0.1876
17.12639;0.1927
17.13722;0.1978
17.14889;0.2029
17.16055;0.208
17.17278;0.2131
17.18583;0.2183
17.19972;0.2234
17.21361;0.2285
17.22778;0.2336
17.24222;0.2387
17.25722;0.2438
17.2725;0.2489
17.28861;0.2541
17.30444;0.2592
17.32083;0.2643
17.3375;0.2694
17.35389;0.2745
17.37055;0.2795
17.38667;0.2846
17.40333;0.2894
17.42;0.2939
17.435;0.299
17.45167;0.3038
17.46778;0.3089
17.48444;0.3133
17.49944;0.3184
17.5;0.3182
17.5;-0.0426
17.50055;-0.0481
17.50111;-0.0538
17.50167;-0.0591
17.5025;-0.0645
17.50361;-0.0699
17.505;-0.0756
17.50639;-0.0809
17.50805;-0.0865
17.50972;-0.0919
17.51194;-0.097
17.51389;-0.1022
17.51639;-0.1073
17.51917;-0.1124
17.52222;-0.1177
17.52528;-0.1229
17.52889;-0.128
17.53278;-0.1332
17.53722;-0.1383
17.54194;-0.1435
17.54694;-0.1487
17.55222;-0.1538
17.55778;-0.1589
17.56444;-0.164
17.57111;-0.1693
17.57833;-0.1745
17.58611;-0.1797
17.59444;-0.1848
17.60305;-0.1899
17.61194;-0.195
17.62139;-0.2001
17.63194;-0.2052
17.64222;-0.2103
17.65305;-0.2155
17.66472;-0.2206
17.67639;-0.2257
17.68944;-0.2308
17.70194;-0.2359
17.71555;-0.241
17.72917;-0.2462
17.74417;-0.2514
17.75889;-0.2565
17.77361;-0.2617
17.78944;-0.2668
17.805;-0.2719
17.82167;-0.2768
17.83694;-0.282
17.85361;-0.2871
17.87028;-0.2919
17.88667;-0.297
17.90333;-0.302
17.92;-0.3066
17.93611;-0.3117
17.95278;-0.3167
17.96944;-0.3215
17.98611;-0.3263
18;-0.3302
18;0.0316
18.00028;0.0377
18.00083;0.0429
18.00139;0.0484
18.00194;0.0536
18.0025;0.0587
18.00333;0.0639
18.00444;0.0696
18.00583;0.0747
18.00722;0.0798
18.00861;0.0849
18.01083;0.0902
18.01278;0.0953
18.01528;0.1004
18.01805;0.1057
18.02111;0.1108
18.02472;0.1163
18.02861;0.1215
18.03278;0.1266
18.03722;0.1318
18.04222;0.1369
18.0475;0.1421
18.05361;0.1473
18.06;0.1525
18.06722;0.1578
18.07444;0.1629
18.0825;0.1682
18.09055;0.1733
18.09972;0.1784
18.10889;0.1835
18.11889;0.1886
18.12917;0.1938
18.14055;0.1989
18.15194;0.204
18.16417;0.2093
18.17667;0.2144
18.18944;0.2195
18.20361;0.2246
18.2175;0.2297
18.23194;0.2348
18.24639;0.24
18.26194;0.2451
18.27778;0.2502
18.29333;0.2553
18.30944;0.2604
18.32583;0.2655
18.3425;0.27
18.35722;0.2751
18.37389;0.2801
18.39055;0.2852
18.40722;0.29
18.42305;0.2951
18.43972;0.2996
18.45528;0.3047
18.47194;0.3099
18.48861;0.3147
18.5;0.3179
18.5;-0.0422
18.50055;-0.0473
18.50111;-0.0525
18.50167;-0.0578
18.5025;-0.0632
18.50361;-0.0684
18.50472;-0.0735
18.50611;-0.0791
18.5075;-0.0842
18.50917;-0.0896
18.51111;-0.0947
18.51305;-0.0998
18.51555;-0.1053
18.51833;-0.1105
18.52139;-0.1158
18.52444;-0.1212
18.52805;-0.1263
18.53194;-0.1316
18.53611;-0.1367
18.54083;-0.1418
18.54583;-0.1469
18.55083;-0.1521
18.55667;-0.1572
18.56278;-0.1623
18.56944;-0.1676
18.57667;-0.1727
18.58389;-0.1778
18.59194;-0.1829
18.60055;-0.188
18.60917;-0.1931
18.61861;-0.1983
18.62861;-0.2035
18.64;-0.2086
18.65028;-0.2138
18.66167;-0.2189
18.67361;-0.224
18.68639;-0.2291
18.69889;-0.2342
18.7125;-0.2393
18.72611;-0.2445
18.74028;-0.2496
18.755;-0.2547
18.77028;-0.2598
18.78555;-0.2649
18.80111;-0.27
18.8175;-0.2751
18.83389;-0.2803
18.85028;-0.2854
18.86694;-0.29
18.88305;-0.2951
18.89972;-0.3001
18.91639;-0.3049
18.93305;-0.31
18.94972;-0.3144
18.96555;-0.3195
18.98222;-0.3241
18.99889;-0.3288
19;-0.3294
19;0.0291
19.00028;0.0347
19.00055;0.0408
19.00111;0.0463
19.00167;0.0519
19.0025;0.0574
19.00333;0.0625
19.00444;0.068
19.00555;0.0732
19.00694;0.0786
19.00861;0.084
19.01055;0.0891
19.01278;0.0944
19.01528;0.0997
19.01805;0.1049
19.02111;0.1101
19.02444;0.1155
19.02833;0.1206
19.0325;0.126
19.03722;0.1311
19.04222;0.1363
19.0475;0.1414
19.05361;0.1466
19.05972;0.1518
19.06694;0.1569
19.07389;0.162
19.08167;0.1671
19.09028;0.1724
19.09889;0.1775
19.10833;0.1826
19.11805;0.1877
19.12889;0.1928
19.14;0.1981
19.15222;0.2034
19.16417;0.2085
19.17694;0.2138
19.19;0.2189
19.20417;0.2241
19.21833;0.2293
19.2325;0.2344
19.2475;0.2395
19.26278;0.2446
19.27833;0.2497
19.29444;0.2548
19.31;0.26
19.32639;0.2652
19.34305;0.2696
19.35778;0.2747
19.37444;0.2796
19.39055;0.2848
19.40722;0.2894
19.42333;0.2945
19.44;0.2993
19.45667;0.304
19.47167;0.3092
19.48833;0.3136
19.5;0.3172
19.5;-0.0414
19.50055;-0.0473
19.50111;-0.053
19.50167;-0.0583
19.50278;-0.0636
19.50361;-0.0691
19.505;-0.0744
19.50639;-0.0797
19.50805;-0.0849
19.50972;-0.0904
19.51167;-0.0955
19.51389;-0.1006
19.51639;-0.106
19.51889;-0.1113
19.52194;-0.1166
19.52555;-0.1217
19.52889;-0.127
19.53278;-0.1321
19.53722;-0.1372
19.54194;-0.1425
19.54694;-0.1476
19.55222;-0.1527
19.55805;-0.1578
19.56444;-0.1631
19.57111;-0.1682
19.57833;-0.1733
19.58583;-0.1784
19.59417;-0.1837
19.60278;-0.1888
19.61222;-0.1941
19.62167;-0.1992
19.63139;-0.2043
19.6425;-0.2094
19.65361;-0.2145
19.665;-0.2196
19.67694;-0.2248
19.68972;-0.23
19.70278;-0.2352
19.71639;-0.2403
19.73;-0.2454
19.74472;-0.2505
19.75889;-0.2556
19.77417;-0.2607
19.78972;-0.2658
19.805;-0.271
19.82167;-0.2759
19.83778;-0.281
19.85389;-0.2861
19.87055;-0.2911
19.88722;-0.2961
19.90389;-0.3012
19.92055;-0.306
19.93722;-0.3111
19.95389;-0.3158
19.97028;-0.3209
19.98694;-0.3255
20;-0.3292
20;0.0307
20.00028;0.0358
20.00055;0.0409
20.00111;0.0463
20.00167;0.0521
20.0025;0.058
20.00361;0.0634
20.00472;0.0691
20.00611;0.0749
20.0075;0.0801
20.00917;0.0853
20.01111;0.0904
20.01333;0.0956
20.01583;0.1008
20.01861;0.1059
20.02194;0.111
20.02528;0.1161
20.02889;0.1212
20.03333;0.1263
20.03778;0.1314
20.04305;0.1367
20.04833;0.142
20.05444;0.1471
20.06083;0.1524
20.06805;0.1575
20.07528;0.1626
20.08305;0.1677
20.09167;0.173
20.10055;0.1781
20.11028;0.1832
20.12;0.1883
20.13055;0.1935
20.14139;0.1986
20.15333;0.2037
20.16528;0.2088
20.17778;0.2139
20.19055;0.219
20.20444;0.2241
20.21833;0.2293
20.23305;0.2345
20.24805;0.2396
20.26305;0.2448
20.27861;0.2499
20.29472;0.255
20.31083;0.2601
20.32722;0.2652
20.34389;0.2699
20.35889;0.275
20.37555;0.2799
20.39194;0.2851
20.40861;0.2897
20.42472;0.2948
20.44139;0.2998
20.45805;0.3046
20.47417;0.3099
20.49083;0.3144
20.5;0.3175
20.5;-0.0409
20.50055;-0.0462
20.50111;-0.0519
20.50167;-0.0572
20.5025;-0.0626
20.50361;-0.0679
20.50472;-0.073
20.50611;-0.0781
20.50778;-0.0837
20.50944;-0.0891
20.51139;-0.0946
20.51361;-0.1
20.51611;-0.1051
20.51861;-0.1102
20.52167;-0.1155
20.525;-0.1206
20.52861;-0.126
20.5325;-0.1313
20.53667;-0.1364
20.54139;-0.1415
20.54639;-0.1466
20.55167;-0.1519
20.5575;-0.157
20.56417;-0.1621
20.57028;-0.1673
20.5775;-0.1724
20.585;-0.1775
20.59305;-0.1826
20.60139;-0.1877
20.61055;-0.1928
20.62;-0.1979
20.62972;-0.2031
20.64083;-0.2082
20.65167;-0.2133
20.66305;-0.2184
20.675;-0.2235
20.68778;-0.2286
20.70028;-0.2338
20.71389;-0.2389
20.72722;-0.244
20.74139;-0.2491
20.75639;-0.2542
20.77111;-0.2593
20.78639;-0.2644
20.80222;-0.2696
20.81861;-0.2747
20.835;-0.2798
20.85139;-0.2849
20.86778;-0.29
20.88444;-0.2947
20.90055;-0.2998
20.91722;-0.3047
20.93389;-0.3092
20.94944;-0.3144
20.96611;-0.3185
20.98167;-0.3237
20.99833;-0.3282
21;-0.3285
21;0.0293
21.00028;0.0346
21.00055;0.0401
21.00111;0.0457
21.00167;0.0512
21.0025;0.0563
21.00333;0.0622
21.00444;0.0676
21.00555;0.0727
21.00694;0.0778
21.00861;0.0836
21.01083;0.089
21.01305;0.0942
21.01555;0.0995
21.01833;0.1046
21.02139;0.1099
21.025;0.115
21.02861;0.1201
21.03278;0.1256
21.0375;0.1307
21.0425;0.1358
21.04805;0.1411
21.05417;0.1462
21.06028;0.1513
21.0675;0.1564
21.07444;0.1617
21.0825;0.1668
21.09083;0.1719
21.09972;0.177
21.10917;0.1821
21.11889;0.1873
21.12944;0.1924
21.14055;0.1975
21.15194;0.2026
21.16417;0.2077
21.17611;0.2128
21.18972;0.2179
21.20361;0.2231
21.2175;0.2282
21.23139;0.2333
21.24611;0.2384
21.26139;0.2435
21.27722;0.2486
21.29305;0.2538
21.30889;0.2589
21.325;0.264
21.34167;0.2691
21.35805;0.2742
21.37472;0.2792
21.39139;0.2837
21.40611;0.2888
21.42278;0.2931
21.43805;0.2982
21.45472;0.3032
21.47083;0.3083
21.4875;0.3133
21.5;0.317
21.5;-0.04
21.50055;-0.0456
21.50111;-0.0508
21.50167;-0.0566
21.5025;-0.0618
21.50361;-0.0671
21.50472;-0.0725
21.50611;-0.0778
21.5075;-0.0829
21.50944;-0.0885
21.51139;-0.0938
21.51361;-0.0989
21.51583;-0.104
21.51861;-0.1091
21.52139;-0.1144
21.52472;-0.1195
21.52805;-0.1246
21.53194;-0.1297
21.53611;-0.1349
21.54055;-0.1401
21.54555;-0.1452
21.55083;-0.1505
21.55667;-0.1556
21.56305;-0.1609
21.56944;-0.166
21.57639;-0.1711
21.58389;-0.1762
21.59194;-0.1814
21.60028;-0.1865
21.60917;-0.1916
21.61861;-0.1967
21.62861;-0.2018
21.63917;-0.2069
21.64972;-0.2121
21.66139;-0.2173
21.67333;-0.2224
21.68611;-0.2277
21.69944;-0.233
21.71278;-0.2381
21.72639;-0.2432
21.74083;-0.2483
21.75555;-0.2534
21.77083;-0.2586
21.78611;-0.2637
21.80167;-0.2688
21.81833;-0.2741
21.835;-0.279
21.85083;-0.2841
21.86722;-0.2892
21.88389;-0.2937
21.9;-0.2989
21.91667;-0.3035
21.93278;-0.3086
21.94944;-0.3133
21.96528;-0.3184
21.98194;-0.3232
21.99861;-0.3282
22;-0.3285
22;0.029
22.00028;0.0347
22.00083;0.04
22.00111;0.0456
22.00167;0.051
22.0025;0.0566
22.00333;0.0622
22.00444;0.0673
22.00555;0.0724
22.00722;0.0775
22.00861;0.0826
22.01083;0.0882
22.01305;0.0933
22.01528;0.0984
22.01805;0.1035
22.02111;0.1088
22.02444;0.1139
22.02805;0.119
22.03222;0.1242
22.03667;0.1293
22.04167;0.1344
22.04694;0.1395
22.05278;0.1446
22.05889;0.1497
22.06555;0.1549
22.07278;0.16
22.08083;0.1652
22.08917;0.1705
22.09778;0.1756
22.1075;0.1807
22.11722;0.1859
22.12778;0.1911
22.13861;0.1962
22.15028;0.2014
22.16222;0.2065
22.17472;0.2116
22.18778;0.2169
22.20111;0.222
22.21583;0.2271
22.23;0.2322
22.245;0.2375
22.26;0.2426
22.27555;0.2477
22.29111;0.2528
22.30694;0.2579
22.32361;0.2632
22.34028;0.2675
22.35472;0.2727
22.37139;0.2775
22.38722;0.2826
22.40389;0.2875
22.42055;0.2922
22.43611;0.2973
22.4525;0.3024
22.46889;0.3075
22.48555;0.312
22.5;0.3167
22.5;-0.0398
22.50055;-0.045
22.50111;-0.051
22.50167;-0.0561
22.5025;-0.0612
22.50361;-0.0663
22.50472;-0.0715
22.50611;-0.0767
22.5075;-0.082
22.50917;-0.0871
22.51083;-0.0922
22.51305;-0.0973
22.51528;-0.1025
22.51805;-0.1079
22.52083;-0.1132
22.52389;-0.1183
22.5275;-0.1235
22.53139;-0.129
22.53555;-0.1341
22.54028;-0.1392
22.545;-0.1445
22.55055;-0.1497
22.55611;-0.1549
22.56194;-0.16
22.56861;-0.1651
22.57528;-0.1702
22.58305;-0.1755
22.59111;-0.1806
22.59972;-0.1859
22.60833;-0.191
22.61778;-0.1961
22.6275;-0.2012
22.63861;-0.2065
22.64972;-0.2117
22.66111;-0.2169
22.67305;-0.222
22.68528;-0.2272
22.69889;-0.2324
22.71222;-0.2375
22.72583;-0.2426
22.73972;-0.2477
22.75472;-0.2528
22.76944;-0.2579
22.785;-0.2631
22.80083;-0.2683
22.8175;-0.2734
22.83361;-0.2786
22.85;-0.2837
22.86639;-0.2888
22.88305;-0.2934
22.89917;-0.2985
22.91583;-0.3035
22.9325;-0.3082
22.94833;-0.3133
22.965;-0.3181
22.98167;-0.3224
22.99694;-0.3275
23;-0.3278
23;0.0288
23.00028;0.0341
23.00055;0.0394
23.00111;0.045
23.00167;0.0507
23.0025;0.0564
23.00361;0.0618
23.00444;0.0671
23.00583;0.0724
23.00722;0.0777
23.00889;0.0829
23.01083;0.088
23.01305;0.0936
23.01555;0.0987
23.01861;0.1042
23.02167;0.1096
23.02528;0.1149
23.02917;0.12
23.03333;0.1251
23.03805;0.1304
23.04305;0.1355
23.04861;0.1406
23.05444;0.1457
23.06083;0.151
23.06778;0.1561
23.075;0.1612
23.08278;0.1663
23.09139;0.1714
23.1;0.1766
23.10972;0.1817
23.11972;0.1868
23.12972;0.1919
23.14083;0.197
23.15278;0.2021
23.16472;0.2072
23.17694;0.2124
23.19;0.2175
23.20361;0.2226
23.21805;0.2277
23.23222;0.2328
23.24639;0.2379
23.26194;0.2431
23.27778;0.2482
23.29361;0.2534
23.30944;0.2586
23.32583;0.2637
23.3425;0.2682
23.35778;0.2733
23.37389;0.2784
23.39055;0.283
23.40611;0.2882
23.42278;0.2928
23.43889;0.2979
23.45528;0.303
23.47194;0.308
23.48861;0.3131
23.5;0.3165
23.5;-0.0391
23.50055;-0.0443
23.50111;-0.0496
23.50167;-0.0549
23.5025;-0.0605
23.50361;-0.0659
23.50472;-0.0716
23.50611;-0.0769
23.50778;-0.0823
23.50944;-0.0876
23.51139;-0.0927
23.51361;-0.0978
23.51583;-0.1031
23.51861;-0.1082
23.52139;-0.1133
23.52472;-0.1186
23.52805;-0.1239
23.53194;-0.129
23.53611;-0.1342
23.54083;-0.1394
23.54555;-0.1445
23.55083;-0.1496
23.55639;-0.1547
